day, seconds, tempC, presPa, humRH
6, 69601, 10.470000, 101354.886719, 0.739023
6, 69901, 10.360000, 101357.042969, 0.747129
6, 70201, 10.220000, 101355.753906, 0.754883
6, 70501, 10.100000, 101354.863281, 0.758047
6, 70802, 9.980000, 101361.289062, 0.761221
6, 71101, 9.850000, 101361.140625, 0.761104
6, 71401, 9.750000, 101362.261719, 0.762236
6, 71702, 9.640000, 101362.648438, 0.765205
6, 72001, 9.510000, 101365.714844, 0.769033
6, 72301, 9.430000, 101367.929688, 0.771611
6, 72602, 9.320000, 101369.042969, 0.774033
6, 72901, 9.230000, 101373.027344, 0.772793
6, 73202, 9.130000, 101375.523438, 0.778799
6, 73501, 9.030000, 101372.917969, 0.783320
6, 73801, 8.930000, 101376.179688, 0.785312
6, 74102, 8.820000, 101380.949219, 0.782607
6, 74401, 8.710000, 101379.253906, 0.789395
6, 74701, 8.640000, 101381.234375, 0.794355
6, 75002, 8.570000, 101378.433594, 0.798691
6, 75301, 8.500000, 101373.250000, 0.796924
6, 75601, 8.420000, 101374.160156, 0.798623
6, 75901, 8.350000, 101377.054688, 0.800234
6, 76201, 8.280000, 101377.128906, 0.801748
6, 76502, 8.220000, 101378.539062, 0.801934
6, 76801, 8.150000, 101382.156250, 0.793799
6, 77101, 8.050000, 101379.683594, 0.798701
6, 77402, 7.990000, 101377.570312, 0.794473
6, 77701, 7.930000, 101377.878906, 0.795225
6, 78001, 7.870000, 101381.707031, 0.800010
6, 78301, 7.780000, 101384.773438, 0.803418
6, 78601, 7.740000, 101379.527344, 0.802910
6, 78902, 7.660000, 101377.058594, 0.800156
6, 79201, 7.620000, 101375.933594, 0.806689
6, 79501, 7.550000, 101372.355469, 0.806797
6, 79802, 7.480000, 101372.871094, 0.809160
6, 80101, 7.420000, 101372.054688, 0.815322
6, 80401, 7.350000, 101373.003906, 0.816270
6, 80701, 7.280000, 101369.589844, 0.820479
6, 81001, 7.220000, 101366.804688, 0.822949
6, 81302, 7.170000, 101362.695312, 0.818340
6, 81601, 7.140000, 101363.820312, 0.821064
6, 81901, 7.090000, 101362.156250, 0.823359
6, 82202, 7.020000, 101357.910156, 0.823545
6, 82501, 6.980000, 101357.140625, 0.825098
6, 82801, 6.940000, 101353.636719, 0.825996
6, 83101, 6.880000, 101355.554688, 0.833027
6, 83401, 6.840000, 101353.593750, 0.830674
6, 83702, 6.790000, 101349.890625, 0.831660
6, 84001, 6.730000, 101344.921875, 0.833076
6, 84301, 6.700000, 101340.113281, 0.837539
6, 84602, 6.640000, 101334.007812, 0.833438
6, 84901, 6.600000, 101331.250000, 0.834209
6, 85201, 6.530000, 101327.117188, 0.834717
6, 85501, 6.490000, 101326.035156, 0.834004
6, 85801, 6.460000, 101330.417969, 0.835459
6, 86102, 6.420000, 101331.140625, 0.831484
7, 1, 6.350000, 101331.949219, 0.828779
7, 301, 6.310000, 101328.578125, 0.823184
7, 602, 6.250000, 101324.062500, 0.824229
7, 901, 6.210000, 101323.820312, 0.824932
7, 1201, 6.170000, 101323.210938, 0.827656
7, 1501, 6.100000, 101319.777344, 0.828721
7, 1801, 6.060000, 101315.441406, 0.827988
7, 2102, 6.000000, 101310.343750, 0.833711
7, 2401, 5.940000, 101313.269531, 0.838760
7, 2701, 5.900000, 101316.765625, 0.832539
7, 3002, 5.850000, 101322.261719, 0.832217
7, 3301, 5.790000, 101325.062500, 0.831357
7, 3601, 5.700000, 101329.117188, 0.820518
7, 3902, 5.630000, 101333.453125, 0.822227
7, 4201, 5.590000, 101333.777344, 0.823975
7, 4501, 5.550000, 101338.449219, 0.826152
7, 4801, 5.520000, 101339.039062, 0.823945
7, 5101, 5.470000, 101335.726562, 0.822109
7, 5402, 5.420000, 101333.617188, 0.824395
7, 5701, 5.350000, 101330.503906, 0.822441
7, 6001, 5.260000, 101330.433594, 0.823125
7, 6302, 5.200000, 101330.191406, 0.818691
7, 6601, 5.140000, 101327.906250, 0.823955
7, 6901, 5.110000, 101326.566406, 0.825107
7, 7201, 5.040000, 101325.644531, 0.827656
7, 7501, 4.990000, 101324.015625, 0.831230
7, 7801, 4.950000, 101324.617188, 0.834590
7, 8101, 4.920000, 101322.312500, 0.833887
7, 8401, 4.890000, 101320.855469, 0.841367
7, 8702, 4.870000, 101319.433594, 0.840801
7, 9001, 4.830000, 101316.265625, 0.850820
7, 9301, 4.790000, 101316.796875, 0.855156
7, 9601, 4.750000, 101315.199219, 0.853467
7, 9901, 4.730000, 101311.800781, 0.855889
7, 10201, 4.710000, 101314.613281, 0.863467
7, 10501, 4.700000, 101314.003906, 0.862500
7, 10801, 4.690000, 101312.230469, 0.860439
7, 11102, 4.700000, 101307.132812, 0.862930
7, 11401, 4.730000, 101305.281250, 0.871475
7, 11701, 4.770000, 101303.718750, 0.880488
7, 12001, 4.800000, 101299.554688, 0.882266
7, 12301, 4.840000, 101299.054688, 0.888271
7, 12601, 4.900000, 101302.425781, 0.890303
7, 12901, 4.960000, 101306.457031, 0.899453
7, 13201, 5.010000, 101313.324219, 0.896670
7, 13502, 5.060000, 101312.144531, 0.900205
7, 13801, 5.120000, 101308.910156, 0.898926
7, 14101, 5.170000, 101306.039062, 0.899238
7, 14402, 5.220000, 101306.480469, 0.900098
7, 14701, 5.270000, 101301.125000, 0.898799
7, 15001, 5.310000, 101295.375000, 0.900400
7, 15301, 5.370000, 101292.535156, 0.903008
7, 15601, 5.410000, 101292.093750, 0.900293
7, 15902, 5.440000, 101294.523438, 0.896494
7, 16201, 5.460000, 101296.789062, 0.891904
7, 16501, 5.490000, 101301.015625, 0.887119
7, 16802, 5.500000, 101298.492188, 0.878203
7, 17101, 5.520000, 101299.082031, 0.880508
7, 17401, 5.560000, 101299.316406, 0.879717
7, 17701, 5.580000, 101297.503906, 0.884619
7, 18001, 5.620000, 101299.035156, 0.884912
7, 18302, 5.640000, 101301.351562, 0.885381
7, 18601, 5.690000, 101302.527344, 0.885469
7, 18901, 5.720000, 101302.843750, 0.880918
7, 19202, 5.770000, 101301.093750, 0.880879
7, 19501, 5.800000, 101298.871094, 0.878047
7, 19801, 5.850000, 101305.222656, 0.875791
7, 20101, 5.890000, 101308.324219, 0.871992
7, 20401, 5.940000, 101308.824219, 0.872402
7, 20701, 5.970000, 101312.281250, 0.872051
7, 21001, 6.010000, 101317.027344, 0.874600
7, 21301, 6.030000, 101321.031250, 0.883584
7, 21602, 6.050000, 101323.632812, 0.882002
7, 21901, 6.090000, 101321.269531, 0.879834
7, 22201, 6.120000, 101316.335938, 0.880322
7, 22502, 6.170000, 101320.843750, 0.876318
7, 22801, 6.210000, 101323.890625, 0.873701
7, 23101, 6.230000, 101329.082031, 0.883994
7, 23401, 6.240000, 101334.191406, 0.886279
7, 23701, 6.240000, 101341.789062, 0.886279
7, 24002, 6.260000, 101346.375000, 0.901104
7, 24301, 6.340000, 101341.351562, 0.915264
7, 24601, 6.410000, 101339.531250, 0.910664
7, 24902, 6.460000, 101338.644531, 0.894395
7, 25201, 6.490000, 101338.496094, 0.895332
7, 25501, 6.530000, 101341.324219, 0.890986
7, 25801, 6.550000, 101343.804688, 0.889512
7, 26101, 6.590000, 101343.996094, 0.891289
7, 26402, 6.710000, 101349.000000, 0.937490
7, 26701, 6.900000, 101347.203125, 0.954600
7, 27001, 7.050000, 101353.589844, 0.929492
7, 27301, 7.140000, 101350.863281, 0.920840
7, 27601, 7.210000, 101352.414062, 0.910937
7, 27901, 7.290000, 101352.054688, 0.906143
7, 28201, 7.360000, 101359.632812, 0.908223
7, 28501, 7.420000, 101362.847656, 0.908574
7, 28802, 7.470000, 101368.722656, 0.909209
7, 29101, 7.560000, 101372.554688, 0.889102
7, 29401, 7.650000, 101378.339844, 0.881357
7, 29702, 7.750000, 101381.371094, 0.893486
7, 30001, 7.880000, 101381.343750, 0.832754
7, 30301, 8.010000, 101382.296875, 0.845400
7, 30601, 8.140000, 101383.734375, 0.824268
7, 30901, 8.260000, 101384.460938, 0.824814
7, 31202, 8.390000, 101388.992188, 0.834600
7, 31501, 8.530000, 101393.078125, 0.796426
7, 31801, 8.670000, 101396.187500, 0.808418
7, 32102, 8.810000, 101397.613281, 0.779424
7, 32401, 8.930000, 101394.128906, 0.772031
7, 32701, 9.070000, 101394.304688, 0.767598
7, 33001, 9.200000, 101393.109375, 0.797012
7, 33301, 9.330000, 101387.222656, 0.754648
7, 33602, 9.450000, 101380.097656, 0.769570
7, 33901, 9.580000, 101379.097656, 0.732383
7, 34201, 9.720000, 101373.492188, 0.735908
7, 34502, 9.840000, 101369.003906, 0.722998
7, 34801, 9.920000, 101363.816406, 0.690000
7, 35101, 10.010000, 101362.160156, 0.727314
7, 35401, 10.140000, 101360.382812, 0.709258
7, 35701, 10.260000, 101356.718750, 0.685723
7, 36002, 10.430000, 101352.351562, 0.688389
7, 36301, 10.590000, 101348.988281, 0.655225
7, 36601, 10.800000, 101343.671875, 0.676162
7, 36902, 10.980000, 101338.203125, 0.702197
7, 37201, 11.160000, 101330.851562, 0.667500
7, 37501, 11.340000, 101325.304688, 0.667109
7, 37801, 11.490000, 101321.941406, 0.591455
7, 38101, 11.640000, 101315.238281, 0.604326
7, 38402, 11.770000, 101316.222656, 0.546523
7, 38701, 11.890000, 101311.726562, 0.579873
7, 39001, 11.970000, 101309.929688, 0.557695
7, 39302, 12.090000, 101303.921875, 0.591162
7, 39601, 12.220000, 101300.906250, 0.561113
7, 39901, 12.350000, 101296.812500, 0.580479
7, 40201, 12.350000, 101296.347656, 0.490205
7, 40501, 12.460000, 101295.824219, 0.548828
7, 40802, 12.550000, 101295.972656, 0.547275
7, 41101, 12.620000, 101291.398438, 0.496494
7, 41401, 12.670000, 101288.601562, 0.500410
7, 41702, 12.670000, 101286.378906, 0.500957
7, 42001, 12.690000, 101282.074219, 0.510508
7, 42301, 12.690000, 101278.691406, 0.503652
7, 42601, 12.720000, 101276.058594, 0.509883
7, 42901, 12.800000, 101272.550781, 0.522041
7, 43202, 12.850000, 101263.726562, 0.568330
7, 43501, 12.900000, 101260.542969, 0.553242
7, 43801, 12.920000, 101255.632812, 0.543662
7, 44102, 12.920000, 101250.453125, 0.550078
7, 44401, 12.920000, 101246.003906, 0.550957
7, 44701, 12.950000, 101237.160156, 0.526973
7, 45001, 13.010000, 101226.484375, 0.558594
7, 45301, 13.060000, 101215.718750, 0.554668
7, 45601, 13.150000, 101206.460938, 0.554668
7, 45901, 13.180000, 101196.964844, 0.493799
7, 46201, 13.240000, 101188.417969, 0.545596
7, 46502, 13.260000, 101179.472656, 0.513721
7, 46801, 13.320000, 101175.195312, 0.527314
7, 47101, 13.360000, 101171.343750, 0.547852
7, 47402, 13.360000, 101165.566406, 0.510078
7, 47701, 13.230000, 101164.617188, 0.491973
7, 48001, 13.150000, 101161.179688, 0.508389
7, 48301, 13.110000, 101161.980469, 0.505801
7, 48601, 13.130000, 101160.832031, 0.547891
7, 48902, 13.120000, 101156.761719, 0.509902
7, 49201, 13.100000, 101150.468750, 0.521738
7, 49501, 13.130000, 101146.750000, 0.512900
7, 49802, 13.140000, 101146.539062, 0.531299
7, 50101, 13.150000, 101145.554688, 0.516270
7, 50401, 13.140000, 101142.859375, 0.505273
7, 50701, 13.160000, 101141.535156, 0.546934
7, 51001, 13.180000, 101140.941406, 0.517627
7, 51301, 13.170000, 101137.855469, 0.521592
7, 51601, 13.190000, 101133.621094, 0.518965
7, 51901, 13.190000, 101133.195312, 0.543760
7, 52202, 13.190000, 101132.292969, 0.528477
7, 52501, 13.200000, 101131.226562, 0.546660
7, 52801, 13.280000, 101132.859375, 0.553955
7, 53102, 13.310000, 101134.992188, 0.518115
7, 53401, 13.350000, 101134.054688, 0.514375
7, 53701, 13.420000, 101136.457031, 0.563428
7, 54001, 13.480000, 101138.386719, 0.517422
7, 54301, 13.570000, 101136.160156, 0.565947
7, 54602, 13.710000, 101130.886719, 0.526670
7, 54901, 13.800000, 101126.718750, 0.511465
7, 55201, 13.780000, 101124.625000, 0.532295
7, 55502, 13.720000, 101127.628906, 0.517373
7, 55801, 13.730000, 101128.226562, 0.549971
