tempC, presPa, humRH, seconds, future_temp_1, future_temp_2, future_temp_3, future_temp_4, future_temp_5
0.379167, 1.004365, 0.543770, 0.524317, 0.387000, 0.372667, 0.389667, 0.345833, 0.431500
0.378500, 1.004299, 0.536855, 0.527801, 0.389167, 0.371167, 0.388500, 0.345167, 0.433333
0.378167, 1.004269, 0.540703, 0.531262, 0.392333, 0.368667, 0.389167, 0.344167, 0.435333
0.377500, 1.004179, 0.535361, 0.534734, 0.394500, 0.366667, 0.388167, 0.343333, 0.438000
0.377167, 1.004149, 0.546943, 0.538206, 0.395167, 0.364500, 0.387167, 0.343167, 0.439000
0.377500, 1.004093, 0.567187, 0.541678, 0.395500, 0.362833, 0.385167, 0.343333, 0.441833
0.377667, 1.004017, 0.549844, 0.545162, 0.396000, 0.360667, 0.381833, 0.346000, 0.444500
0.378167, 1.003956, 0.573760, 0.548623, 0.397500, 0.359000, 0.379833, 0.349333, 0.446167
0.379000, 1.003886, 0.560107, 0.552095, 0.398667, 0.358000, 0.375333, 0.351500, 0.446000
0.380167, 1.003782, 0.556338, 0.555579, 0.399500, 0.356833, 0.370833, 0.353500, 0.448333
0.382500, 1.003679, 0.574531, 0.559039, 0.400333, 0.355833, 0.367833, 0.354833, 0.448667
0.384667, 1.003599, 0.553691, 0.562512, 0.401667, 0.355000, 0.365833, 0.356000, 0.448833
0.387000, 1.003520, 0.525527, 0.565984, 0.402833, 0.353667, 0.365000, 0.356000, 0.448167
0.389167, 1.003479, 0.521797, 0.569456, 0.402833, 0.351500, 0.364500, 0.356333, 0.449500
0.392333, 1.003442, 0.513271, 0.572928, 0.402833, 0.349000, 0.365667, 0.356667, 0.451500
0.394500, 1.003336, 0.501777, 0.576400, 0.403500, 0.345833, 0.367167, 0.357167, 0.451500
0.395167, 1.003303, 0.497168, 0.579873, 0.404333, 0.344667, 0.371000, 0.357667, 0.454333
0.395500, 1.003290, 0.476865, 0.583356, 0.403500, 0.343667, 0.373500, 0.358000, 0.451167
0.396000, 1.003253, 0.483682, 0.586817, 0.404000, 0.342833, 0.375000, 0.359000, 0.450167
0.397500, 1.003273, 0.514961, 0.590289, 0.404167, 0.342000, 0.376500, 0.360167, 0.449667
0.398667, 1.003256, 0.513613, 0.593773, 0.404167, 0.340667, 0.376500, 0.362167, 0.447500
0.399500, 1.003248, 0.483252, 0.597234, 0.407333, 0.340167, 0.376500, 0.364167, 0.448833
0.400333, 1.003225, 0.507842, 0.600706, 0.413167, 0.339500, 0.376000, 0.365000, 0.448333
0.401667, 1.003229, 0.506270, 0.604178, 0.416833, 0.339333, 0.374667, 0.365167, 0.449167
0.402833, 1.003195, 0.502471, 0.607650, 0.416667, 0.338833, 0.374000, 0.365000, 0.453167
0.402833, 1.003181, 0.489912, 0.611134, 0.415333, 0.338667, 0.373167, 0.364333, 0.453333
0.402833, 1.003165, 0.484141, 0.614595, 0.413833, 0.337833, 0.371833, 0.363833, 0.453500
0.403500, 1.003141, 0.498408, 0.618067, 0.413500, 0.337333, 0.370000, 0.363167, 0.454833
0.404333, 1.003095, 0.508447, 0.621551, 0.412833, 0.336833, 0.368333, 0.362500, 0.455333
0.403500, 1.003029, 0.478965, 0.625012, 0.412500, 0.336667, 0.366833, 0.361500, 0.457500
0.404000, 1.003035, 0.491768, 0.628484, 0.412667, 0.336167, 0.365167, 0.362000, 0.457667
0.404167, 1.003028, 0.508555, 0.631968, 0.411333, 0.335833, 0.367167, 0.366167, 0.460333
0.404167, 1.002952, 0.493457, 0.635428, 0.409667, 0.335500, 0.371167, 0.372000, 0.458500
0.407333, 1.002842, 0.478535, 0.638912, 0.408500, 0.335000, 0.376667, 0.378167, 0.457833
0.413167, 1.002794, 0.491719, 0.642373, 0.408000, 0.334833, 0.382167, 0.382167, 0.457000
0.416833, 1.002786, 0.485273, 0.645845, 0.407000, 0.334833, 0.387500, 0.389167, 0.457500
0.416667, 1.002796, 0.477578, 0.649329, 0.405667, 0.334667, 0.387333, 0.396000, 0.456167
0.415333, 1.002801, 0.478613, 0.652789, 0.405000, 0.334167, 0.387333, 0.397833, 0.454500
0.413833, 1.002774, 0.489434, 0.656262, 0.403667, 0.333667, 0.385833, 0.397667, 0.451167
0.413500, 1.002689, 0.485283, 0.659745, 0.402333, 0.333667, 0.385000, 0.397000, 0.449667
0.412833, 1.002637, 0.480908, 0.663206, 0.401333, 0.333167, 0.383500, 0.394500, 0.448833
0.412500, 1.002598, 0.487676, 0.666678, 0.400000, 0.333167, 0.381667, 0.391667, 0.449500
0.412667, 1.002574, 0.493125, 0.670150, 0.399167, 0.333167, 0.377667, 0.388833, 0.449000
0.411333, 1.002566, 0.511611, 0.673623, 0.397667, 0.332833, 0.374333, 0.386000, 0.447833
0.409667, 1.002535, 0.497266, 0.677106, 0.396333, 0.332500, 0.370667, 0.383500, 0.445500
0.408500, 1.002575, 0.504971, 0.680567, 0.395833, 0.332167, 0.366833, 0.381167, 0.444167
0.408000, 1.002557, 0.497158, 0.684039, 0.395333, 0.331833, 0.363667, 0.379167, 0.444000
0.407000, 1.002578, 0.493740, 0.687523, 0.395167, 0.331333, 0.361667, 0.377333, 0.442333
0.405667, 1.002552, 0.504551, 0.690984, 0.394167, 0.331167, 0.359500, 0.376833, 0.439833
0.405000, 1.002553, 0.509170, 0.694456, 0.392500, 0.330833, 0.357500, 0.376000, 0.435500
0.403667, 1.002610, 0.525615, 0.697928, 0.390333, 0.330667, 0.355333, 0.375500, 0.431500
0.402333, 1.002620, 0.540283, 0.701400, 0.388000, 0.330333, 0.354000, 0.374333, 0.429333
0.401333, 1.002650, 0.524561, 0.704873, 0.385667, 0.329833, 0.352833, 0.371167, 0.424833
0.400000, 1.002650, 0.535791, 0.708345, 0.383500, 0.329833, 0.352000, 0.368167, 0.421000
0.399167, 1.002699, 0.531064, 0.711817, 0.381333, 0.329500, 0.351500, 0.365333, 0.417000
0.397667, 1.002800, 0.541377, 0.715301, 0.379167, 0.329333, 0.351000, 0.362667, 0.415833
0.396333, 1.002917, 0.540947, 0.718762, 0.377667, 0.328833, 0.350000, 0.360000, 0.413833
0.395833, 1.002969, 0.543018, 0.722234, 0.376500, 0.328000, 0.349167, 0.357833, 0.412333
0.395333, 1.003038, 0.553174, 0.725706, 0.375167, 0.327667, 0.348167, 0.355667, 0.410833
0.395167, 1.003184, 0.574658, 0.729178, 0.373833, 0.326833, 0.347167, 0.353500, 0.409833
0.394167, 1.003346, 0.578994, 0.732650, 0.372667, 0.326167, 0.345667, 0.351500, 0.407833
0.392500, 1.003515, 0.620771, 0.736123, 0.371167, 0.325000, 0.344833, 0.349167, 0.406333
0.390333, 1.003632, 0.642129, 0.739595, 0.368667, 0.324500, 0.344167, 0.347000, 0.405333
0.388000, 1.003764, 0.631221, 0.743079, 0.366667, 0.324000, 0.342667, 0.344833, 0.404167
0.385667, 1.003973, 0.695088, 0.746539, 0.364500, 0.323667, 0.341333, 0.342000, 0.403000
0.383500, 1.004146, 0.702246, 0.750012, 0.362833, 0.323333, 0.339333, 0.339500, 0.401833
0.381333, 1.004395, 0.718682, 0.753495, 0.360667, 0.323167, 0.338000, 0.337167, 0.400667
0.379167, 1.004578, 0.726162, 0.756956, 0.359000, 0.322833, 0.336833, 0.334667, 0.399667
0.377667, 1.004713, 0.767549, 0.760428, 0.358000, 0.323000, 0.335500, 0.332000, 0.398667
0.376500, 1.004790, 0.763262, 0.763900, 0.356833, 0.322833, 0.334333, 0.329000, 0.398000
0.375167, 1.004873, 0.774102, 0.767373, 0.355833, 0.322500, 0.333167, 0.326333, 0.396667
0.373833, 1.004934, 0.771211, 0.770856, 0.355000, 0.322167, 0.331833, 0.323000, 0.396500
0.372667, 1.004996, 0.797617, 0.774317, 0.353667, 0.322167, 0.330833, 0.320833, 0.395500
0.371167, 1.005053, 0.807988, 0.777789, 0.351500, 0.321833, 0.329833, 0.318500, 0.395167
0.368667, 1.005123, 0.793477, 0.781273, 0.349000, 0.321833, 0.329000, 0.315667, 0.394333
0.366667, 1.005207, 0.802119, 0.784734, 0.345833, 0.322000, 0.327833, 0.313500, 0.393333
0.364500, 1.005303, 0.815566, 0.788206, 0.344667, 0.322000, 0.326833, 0.311000, 0.392833
0.362833, 1.005392, 0.819658, 0.791690, 0.343667, 0.321833, 0.326167, 0.309000, 0.392167
0.360667, 1.005465, 0.830117, 0.795150, 0.342833, 0.321667, 0.325667, 0.306500, 0.391833
0.359000, 1.005524, 0.837705, 0.798623, 0.342000, 0.321500, 0.324833, 0.304167, 0.391333
0.358000, 1.005623, 0.835615, 0.802095, 0.340667, 0.321667, 0.322833, 0.301833, 0.391000
0.356833, 1.005616, 0.845967, 0.805567, 0.340167, 0.321667, 0.321667, 0.299833, 0.390500
0.355833, 1.005673, 0.850898, 0.809051, 0.339500, 0.321500, 0.320667, 0.297667, 0.390333
0.355000, 1.005719, 0.854180, 0.812512, 0.339333, 0.321500, 0.320000, 0.295667, 0.390167
0.353667, 1.005764, 0.858604, 0.815984, 0.338833, 0.321667, 0.319500, 0.293833, 0.390000
0.351500, 1.005898, 0.860967, 0.819468, 0.338667, 0.321667, 0.319000, 0.292167, 0.390167
0.349000, 1.006009, 0.860791, 0.822928, 0.337833, 0.321667, 0.318167, 0.290500, 0.390000
0.345833, 1.006104, 0.871416, 0.826400, 0.337333, 0.321833, 0.317667, 0.288333, 0.390167
0.344667, 1.006190, 0.877695, 0.829873, 0.336833, 0.321667, 0.316833, 0.286667, 0.390167
0.343667, 1.006212, 0.866035, 0.833345, 0.336667, 0.321667, 0.315833, 0.285333, 0.390333
0.342833, 1.006290, 0.873340, 0.836829, 0.336167, 0.321667, 0.314667, 0.283833, 0.390833
0.342000, 1.006346, 0.873574, 0.840289, 0.335833, 0.321667, 0.313667, 0.282500, 0.391000
0.340667, 1.006378, 0.871680, 0.843762, 0.335500, 0.321500, 0.313167, 0.281000, 0.391500
0.340167, 1.006382, 0.871719, 0.847245, 0.335000, 0.321333, 0.312167, 0.280000, 0.392167
0.339500, 1.006438, 0.856611, 0.850706, 0.334833, 0.321167, 0.311333, 0.279000, 0.392833
0.339333, 1.006544, 0.870410, 0.854178, 0.334833, 0.320833, 0.310500, 0.278000, 0.393667
0.338833, 1.006578, 0.870459, 0.857650, 0.334667, 0.320500, 0.309833, 0.277000, 0.394167
0.338667, 1.006621, 0.871885, 0.861123, 0.334167, 0.320000, 0.308833, 0.276000, 0.394833
0.337833, 1.006656, 0.869160, 0.864606, 0.333667, 0.319500, 0.307333, 0.274833, 0.395167
0.337333, 1.006664, 0.873564, 0.868067, 0.333667, 0.318833, 0.306333, 0.273667, 0.395833
0.336833, 1.006688, 0.874580, 0.871539, 0.333167, 0.317667, 0.305500, 0.273000, 0.396000
0.336667, 1.006692, 0.876416, 0.875023, 0.333167, 0.317167, 0.305167, 0.271667, 0.396167
0.336167, 1.006706, 0.877646, 0.878484, 0.333167, 0.316500, 0.304000, 0.270667, 0.396667
0.335833, 1.006723, 0.870332, 0.881956, 0.332833, 0.316167, 0.303000, 0.269500, 0.397000
0.335500, 1.006726, 0.876807, 0.885440, 0.332500, 0.315833, 0.302000, 0.268333, 0.397000
0.335000, 1.006771, 0.883955, 0.888900, 0.332167, 0.315500, 0.300667, 0.267333, 0.397333
0.334833, 1.006820, 0.882061, 0.892373, 0.331833, 0.315000, 0.299500, 0.266333, 0.397500
0.334833, 1.006836, 0.877607, 0.895845, 0.331333, 0.314833, 0.298667, 0.266000, 0.397667
0.334667, 1.006832, 0.879131, 0.899317, 0.331167, 0.314500, 0.298500, 0.264833, 0.398000
0.334167, 1.006799, 0.878506, 0.902801, 0.330833, 0.314000, 0.298167, 0.264167, 0.398167
0.333667, 1.006838, 0.882803, 0.906262, 0.330667, 0.313667, 0.297667, 0.263333, 0.398000
0.333667, 1.006890, 0.880850, 0.909734, 0.330333, 0.313167, 0.297167, 0.262333, 0.397833
0.333167, 1.006926, 0.881338, 0.913218, 0.329833, 0.312500, 0.296833, 0.261333, 0.397833
0.333167, 1.006967, 0.878828, 0.916678, 0.329833, 0.311833, 0.296167, 0.260500, 0.397000
0.333167, 1.007034, 0.875352, 0.920150, 0.329500, 0.311500, 0.295833, 0.259833, 0.396167
0.332833, 1.007089, 0.881709, 0.923623, 0.329333, 0.311167, 0.295167, 0.258667, 0.394667
0.332500, 1.007116, 0.879941, 0.927095, 0.328833, 0.310667, 0.294667, 0.257667, 0.393167
0.332167, 1.007124, 0.885117, 0.930579, 0.328000, 0.310167, 0.294333, 0.257000, 0.391333
0.331833, 1.007126, 0.881406, 0.934039, 0.327667, 0.309667, 0.294167, 0.256333, 0.390000
0.331333, 1.007109, 0.881533, 0.937512, 0.326833, 0.309500, 0.294333, 0.255500, 0.387667
0.331167, 1.007079, 0.884883, 0.940995, 0.326167, 0.309167, 0.294500, 0.254667, 0.386167
0.330833, 1.007056, 0.882793, 0.944456, 0.325000, 0.308667, 0.294833, 0.253500, 0.383667
0.330667, 1.007048, 0.885264, 0.947928, 0.324500, 0.308500, 0.294333, 0.252500, 0.380333
0.330333, 1.007064, 0.878594, 0.951400, 0.324000, 0.308167, 0.293833, 0.252000, 0.376667
0.329833, 1.007019, 0.886563, 0.954873, 0.323667, 0.308167, 0.293833, 0.251000, 0.374500
0.329833, 1.006978, 0.890488, 0.958345, 0.323333, 0.308167, 0.293500, 0.250000, 0.372500
0.329500, 1.006914, 0.882627, 0.961817, 0.323167, 0.308167, 0.293000, 0.249167, 0.370500
0.329333, 1.006937, 0.886309, 0.965289, 0.322833, 0.307833, 0.292333, 0.248500, 0.368833
0.328833, 1.006904, 0.882207, 0.968773, 0.323000, 0.307333, 0.292167, 0.247167, 0.367000
0.328000, 1.006906, 0.880156, 0.972234, 0.322833, 0.306833, 0.291833, 0.246000, 0.365500
0.327667, 1.006863, 0.880107, 0.975706, 0.322500, 0.306333, 0.291167, 0.245500, 0.364167
0.326833, 1.006789, 0.879248, 0.979178, 0.322167, 0.305500, 0.290500, 0.244833, 0.362833
0.326167, 1.006792, 0.877109, 0.982650, 0.322167, 0.304833, 0.289500, 0.244333, 0.360833
0.325000, 1.006792, 0.875459, 0.986123, 0.321833, 0.304167, 0.289000, 0.243000, 0.358833
0.324500, 1.006781, 0.886250, 0.989595, 0.321833, 0.302833, 0.288500, 0.242167, 0.356833
0.324000, 1.006769, 0.878154, 0.993067, 0.322000, 0.301167, 0.288333, 0.241500, 0.354833
0.323667, 1.006801, 0.884072, 0.996551, 0.322000, 0.300333, 0.288167, 0.240833, 0.353000
0.323333, 1.006813, 0.885449, 0.000012, 0.321833, 0.299167, 0.288000, 0.239833, 0.351333
0.323167, 1.006853, 0.884258, 0.003484, 0.321667, 0.297833, 0.288333, 0.239167, 0.350000
0.322833, 1.006908, 0.885498, 0.006968, 0.321500, 0.296167, 0.289000, 0.238333, 0.348833
0.323000, 1.006910, 0.887256, 0.010428, 0.321667, 0.295000, 0.288833, 0.238000, 0.348333
0.322833, 1.006979, 0.877246, 0.013900, 0.321667, 0.294000, 0.289167, 0.237500, 0.347667
0.322500, 1.006944, 0.886982, 0.017373, 0.321500, 0.292667, 0.289333, 0.236167, 0.347167
0.322167, 1.006860, 0.885537, 0.020845, 0.321500, 0.291000, 0.289667, 0.235500, 0.347000
0.322167, 1.006855, 0.880537, 0.024317, 0.321667, 0.289667, 0.289833, 0.234833, 0.346833
0.321833, 1.006840, 0.887021, 0.027789, 0.321667, 0.288667, 0.289500, 0.234333, 0.346500
0.321833, 1.006863, 0.887021, 0.031262, 0.321667, 0.287667, 0.289167, 0.234000, 0.346000
0.322000, 1.006846, 0.890840, 0.034745, 0.321833, 0.286667, 0.288833, 0.233333, 0.345667
0.322000, 1.006866, 0.887363, 0.038206, 0.321667, 0.285667, 0.288500, 0.232500, 0.345167
0.321833, 1.006904, 0.882764, 0.041678, 0.321667, 0.284833, 0.288333, 0.231833, 0.344833
0.321667, 1.006952, 0.876123, 0.045162, 0.321667, 0.284167, 0.288167, 0.231333, 0.344500
0.321500, 1.006961, 0.890781, 0.048623, 0.321667, 0.283500, 0.288333, 0.230833, 0.344000
0.321667, 1.007001, 0.892080, 0.052095, 0.321500, 0.283000, 0.288333, 0.230500, 0.343833
0.321667, 1.007024, 0.890234, 0.055567, 0.321333, 0.283333, 0.288500, 0.230500, 0.343500
0.321500, 1.006998, 0.890996, 0.059039, 0.321167, 0.283500, 0.288667, 0.230000, 0.343000
0.321500, 1.006975, 0.892305, 0.062523, 0.320833, 0.284167, 0.288500, 0.229500, 0.342667
0.321667, 1.007001, 0.893730, 0.065984, 0.320500, 0.284833, 0.288500, 0.229333, 0.342333
0.321667, 1.007004, 0.892197, 0.069456, 0.320000, 0.286000, 0.288167, 0.229167, 0.342000
0.321667, 1.007012, 0.890361, 0.072940, 0.319500, 0.288167, 0.288167, 0.228667, 0.341833
0.321833, 1.006994, 0.888301, 0.076400, 0.318833, 0.290167, 0.288167, 0.228500, 0.341667
0.321667, 1.007015, 0.890254, 0.079873, 0.317667, 0.292500, 0.288333, 0.228167, 0.341667
0.321667, 1.006961, 0.891348, 0.083345, 0.317167, 0.294500, 0.288000, 0.227667, 0.341500
0.321667, 1.006957, 0.891650, 0.086817, 0.316500, 0.296500, 0.288333, 0.227333, 0.341167
0.321667, 1.006930, 0.892305, 0.090289, 0.316167, 0.298500, 0.288167, 0.226667, 0.341000
0.321500, 1.006898, 0.890459, 0.093762, 0.315833, 0.300333, 0.288000, 0.226500, 0.341167
0.321333, 1.006869, 0.879473, 0.097234, 0.315500, 0.301833, 0.287667, 0.225833, 0.340833
0.321167, 1.006884, 0.870205, 0.100718, 0.315000, 0.303000, 0.287333, 0.225333, 0.341167
0.320833, 1.006843, 0.879834, 0.104178, 0.314833, 0.304500, 0.287667, 0.224833, 0.341333
0.320500, 1.006767, 0.876758, 0.107650, 0.314500, 0.306000, 0.287500, 0.224000, 0.341500
0.320000, 1.006727, 0.871377, 0.111134, 0.314000, 0.308333, 0.287333, 0.223500, 0.341667
0.319500, 1.006666, 0.873389, 0.114595, 0.313667, 0.310667, 0.287667, 0.222667, 0.341500
0.318833, 1.006597, 0.853418, 0.118067, 0.313167, 0.313000, 0.287333, 0.222167, 0.341500
0.317667, 1.006576, 0.825146, 0.121539, 0.312500, 0.315500, 0.287333, 0.221500, 0.341500
0.317167, 1.006568, 0.873105, 0.125012, 0.311833, 0.318167, 0.287167, 0.221500, 0.341333
0.316500, 1.006570, 0.868984, 0.128495, 0.311500, 0.320500, 0.286667, 0.221000, 0.341667
0.316167, 1.006532, 0.877207, 0.131956, 0.311167, 0.322167, 0.286000, 0.220500, 0.341833
0.315833, 1.006503, 0.845234, 0.135428, 0.310667, 0.323833, 0.285500, 0.220167, 0.342000
0.315500, 1.006559, 0.875840, 0.138912, 0.310167, 0.325333, 0.284667, 0.219833, 0.342167
0.315000, 1.006583, 0.880771, 0.142373, 0.309667, 0.326500, 0.283667, 0.219667, 0.342167
0.314833, 1.006585, 0.881055, 0.145845, 0.309500, 0.327667, 0.282667, 0.219333, 0.342167
0.314500, 1.006598, 0.879717, 0.149317, 0.309167, 0.328333, 0.281833, 0.219000, 0.342333
0.314000, 1.006628, 0.868164, 0.152789, 0.308667, 0.330167, 0.280833, 0.218500, 0.342333
0.313667, 1.006687, 0.869971, 0.156262, 0.308500, 0.332167, 0.279500, 0.218000, 0.342000
0.313167, 1.006702, 0.860889, 0.159734, 0.308167, 0.334167, 0.277667, 0.217333, 0.341833
0.312500, 1.006704, 0.866563, 0.163206, 0.308167, 0.336833, 0.275833, 0.216833, 0.342000
0.311833, 1.006728, 0.872246, 0.166690, 0.308167, 0.339667, 0.274333, 0.216667, 0.341833
0.311500, 1.006747, 0.870361, 0.170150, 0.308167, 0.342667, 0.272833, 0.216000, 0.341833
0.311167, 1.006731, 0.873232, 0.173623, 0.307833, 0.344833, 0.271167, 0.215333, 0.341500
0.310667, 1.006742, 0.877217, 0.177106, 0.307333, 0.347000, 0.269833, 0.214833, 0.341333
0.310167, 1.006746, 0.860869, 0.180567, 0.306833, 0.347333, 0.268667, 0.214333, 0.341333
0.309667, 1.006776, 0.865156, 0.184039, 0.306333, 0.348500, 0.267500, 0.213833, 0.341167
0.309500, 1.006864, 0.875439, 0.187512, 0.305500, 0.349333, 0.266667, 0.213333, 0.341167
0.309167, 1.006959, 0.877979, 0.190984, 0.304833, 0.349833, 0.265833, 0.212667, 0.340833
0.308667, 1.007016, 0.881523, 0.194468, 0.304167, 0.349667, 0.265333, 0.212000, 0.340500
0.308500, 1.007021, 0.883223, 0.197928, 0.302833, 0.349000, 0.265000, 0.211333, 0.340000
0.308167, 1.007102, 0.885156, 0.201400, 0.301167, 0.350333, 0.265167, 0.210500, 0.339667
0.308167, 1.007157, 0.892832, 0.204884, 0.300333, 0.351833, 0.265500, 0.209500, 0.339667
0.308167, 1.007184, 0.881777, 0.208345, 0.299167, 0.353333, 0.265333, 0.208333, 0.339000
0.308167, 1.007199, 0.871689, 0.211817, 0.297833, 0.356333, 0.265167, 0.208000, 0.338833
0.307833, 1.007218, 0.883037, 0.215289, 0.296167, 0.358167, 0.265333, 0.208500, 0.338667
0.307333, 1.007230, 0.869111, 0.218762, 0.295000, 0.359333, 0.265333, 0.209167, 0.338167
0.306833, 1.007267, 0.865908, 0.222245, 0.294000, 0.359167, 0.265667, 0.210000, 0.337667
0.306333, 1.007358, 0.869951, 0.225706, 0.292667, 0.359000, 0.266000, 0.211167, 0.337833
0.305500, 1.007426, 0.860215, 0.229178, 0.291000, 0.360667, 0.266333, 0.211833, 0.337667
0.304833, 1.007481, 0.865869, 0.232662, 0.289667, 0.364500, 0.266500, 0.212333, 0.337833
0.304167, 1.007576, 0.871104, 0.236123, 0.288667, 0.367000, 0.266500, 0.212667, 0.337833
0.302833, 1.007598, 0.869424, 0.239595, 0.287667, 0.367500, 0.266500, 0.213333, 0.337833
0.301167, 1.007631, 0.863711, 0.243079, 0.286667, 0.369333, 0.266500, 0.214000, 0.337833
0.300333, 1.007654, 0.862412, 0.246539, 0.285667, 0.372167, 0.266667, 0.214500, 0.338000
0.299167, 1.007714, 0.863994, 0.250012, 0.284833, 0.373333, 0.266167, 0.215167, 0.337500
0.297833, 1.007807, 0.866758, 0.253484, 0.284167, 0.377000, 0.265333, 0.215333, 0.337833
0.296167, 1.007872, 0.865381, 0.256956, 0.283500, 0.380833, 0.264500, 0.215667, 0.337667
0.295000, 1.007926, 0.861680, 0.260440, 0.283000, 0.385833, 0.263833, 0.215833, 0.337500
0.294000, 1.007991, 0.861865, 0.263900, 0.283333, 0.390500, 0.262667, 0.216000, 0.337167
0.292667, 1.008004, 0.862900, 0.267373, 0.283500, 0.392667, 0.261667, 0.216167, 0.337000
0.291000, 1.008022, 0.864990, 0.270856, 0.284167, 0.391667, 0.260833, 0.216667, 0.336667
0.289667, 1.008065, 0.869268, 0.274317, 0.284833, 0.389667, 0.259667, 0.216833, 0.336500
0.288667, 1.008167, 0.867725, 0.277789, 0.286000, 0.388500, 0.258000, 0.217000, 0.336333
0.287667, 1.008219, 0.876377, 0.281262, 0.288167, 0.389167, 0.257000, 0.217333, 0.336167
0.286667, 1.008301, 0.875811, 0.284734, 0.290167, 0.388167, 0.256500, 0.217833, 0.336500
0.285667, 1.008379, 0.870713, 0.288206, 0.292500, 0.387167, 0.255167, 0.218500, 0.337667
0.284833, 1.008469, 0.872344, 0.291678, 0.294500, 0.385167, 0.254333, 0.219167, 0.339500
0.284167, 1.008501, 0.880254, 0.295150, 0.296500, 0.381833, 0.253667, 0.219500, 0.340667
0.283500, 1.008601, 0.874668, 0.298634, 0.298500, 0.379833, 0.254000, 0.220000, 0.341500
0.283000, 1.008680, 0.880137, 0.302095, 0.300333, 0.375333, 0.254500, 0.220833, 0.342333
0.283333, 1.008720, 0.883828, 0.305567, 0.301833, 0.370833, 0.254667, 0.221667, 0.344167
0.283500, 1.008768, 0.879004, 0.309039, 0.303000, 0.367833, 0.254500, 0.222167, 0.345000
0.284167, 1.008796, 0.890527, 0.312512, 0.304500, 0.365833, 0.254833, 0.222833, 0.345500
0.284833, 1.008831, 0.895361, 0.315984, 0.306000, 0.365000, 0.255000, 0.224000, 0.346667
0.286000, 1.008901, 0.895508, 0.319456, 0.308333, 0.364500, 0.255667, 0.224833, 0.347500
0.288167, 1.008967, 0.896641, 0.322928, 0.310667, 0.365667, 0.256167, 0.225667, 0.349167
0.290167, 1.009049, 0.899590, 0.326412, 0.313000, 0.367167, 0.258167, 0.226833, 0.350333
0.292500, 1.009103, 0.895557, 0.329873, 0.315500, 0.371000, 0.259500, 0.228333, 0.351500
0.294500, 1.009157, 0.884209, 0.333345, 0.318167, 0.373500, 0.260833, 0.230500, 0.352500
0.296500, 1.009189, 0.892363, 0.336829, 0.320500, 0.375000, 0.261667, 0.232667, 0.353500
0.298500, 1.009243, 0.884600, 0.340289, 0.322167, 0.376500, 0.262667, 0.235667, 0.354333
0.300333, 1.009330, 0.872266, 0.343762, 0.323833, 0.376500, 0.264333, 0.239833, 0.355000
0.301833, 1.009412, 0.881338, 0.347234, 0.325333, 0.376500, 0.266667, 0.244000, 0.356000
0.303000, 1.009436, 0.865771, 0.350706, 0.326500, 0.376000, 0.268833, 0.249333, 0.356833
0.304500, 1.009458, 0.845771, 0.354190, 0.327667, 0.374667, 0.271167, 0.254833, 0.357833
0.306000, 1.009515, 0.865908, 0.357650, 0.328333, 0.374000, 0.273500, 0.260500, 0.359167
0.308333, 1.009548, 0.839385, 0.361123, 0.330167, 0.373167, 0.276167, 0.266000, 0.361667
0.310667, 1.009543, 0.862246, 0.364606, 0.332167, 0.371833, 0.278833, 0.271833, 0.363333
0.313000, 1.009603, 0.848623, 0.368067, 0.334167, 0.370000, 0.281667, 0.277833, 0.365333
0.315500, 1.009604, 0.864004, 0.371539, 0.336833, 0.368333, 0.284833, 0.283333, 0.367333
0.318167, 1.009573, 0.829766, 0.375012, 0.339667, 0.366833, 0.287833, 0.289333, 0.368333
0.320500, 1.009547, 0.817715, 0.378484, 0.342667, 0.365167, 0.290500, 0.296667, 0.369333
0.322167, 1.009548, 0.792451, 0.381956, 0.344833, 0.367167, 0.293500, 0.307667, 0.370167
0.323833, 1.009578, 0.811162, 0.385428, 0.347000, 0.371167, 0.296000, 0.316000, 0.370500
0.325333, 1.009589, 0.796943, 0.388900, 0.347333, 0.376667, 0.299167, 0.325167, 0.370500
0.326500, 1.009612, 0.802402, 0.392384, 0.348500, 0.382167, 0.301833, 0.333667, 0.370833
0.327667, 1.009606, 0.800137, 0.395845, 0.349333, 0.387500, 0.304000, 0.340667, 0.371667
0.328333, 1.009625, 0.790840, 0.399317, 0.349833, 0.387333, 0.307667, 0.348167, 0.372500
0.330167, 1.009633, 0.780459, 0.402789, 0.349667, 0.387333, 0.310833, 0.354333, 0.373167
0.332167, 1.009692, 0.792256, 0.406262, 0.349000, 0.385833, 0.313333, 0.359500, 0.374000
0.334167, 1.009678, 0.780020, 0.409734, 0.350333, 0.385000, 0.315667, 0.364333, 0.374500
0.336833, 1.009632, 0.762939, 0.413206, 0.351833, 0.383500, 0.318667, 0.368500, 0.375500
0.339667, 1.009589, 0.735479, 0.416678, 0.353333, 0.381667, 0.321667, 0.372167, 0.377000
0.342667, 1.009596, 0.774365, 0.420162, 0.356333, 0.377667, 0.325000, 0.375000, 0.378167
0.344833, 1.009585, 0.754258, 0.423623, 0.358167, 0.374333, 0.327000, 0.376833, 0.380000
0.347000, 1.009597, 0.725156, 0.427095, 0.359333, 0.370667, 0.327000, 0.378500, 0.381000
0.347333, 1.009639, 0.677207, 0.430579, 0.359167, 0.366833, 0.326667, 0.381333, 0.379500
0.348500, 1.009640, 0.697480, 0.434039, 0.359000, 0.363667, 0.326500, 0.384667, 0.377667
